lora_mac-INFO-  2021-08-06 12:03:37,640-Init MAC
main-DEBUG-  2021-08-06 12:03:55,722-[17: DBG : LoRa PHY  ] append { cmd:radio set wdt  resp: [ok, none] }[17: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 12:03:55,723-[17: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 12:03:55,744-[17: DBG : LoRa PHY  ] append { cmd:radio rx  resp: [radio_err, radio_rx] }[17: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 12:03:55,745-[17: DBG : LoRa MAC  ] wait state change to READY
main-DEBUG-  2021-08-06 12:03:55,745-[17: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:03:55,746-[17: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:03:55,746-[17: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:03:55,747-[17: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:03:55,747-[17: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:03:55,748-[17: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:03:55,766-[17: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:03:55,767-[17: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:55,767-[17: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:55,768-[17: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:03:55,769-[17: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:03:55,769-[17: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 12:03:55,770-[17: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 12:03:55,788-[17: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:03:55,789-[17: INFO: LoRa PHY  ] PHY TX:radio set wdt 0
main-DEBUG-  2021-08-06 12:03:55,789-[17: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 12:03:55,790-[17: DBG : LoRa PHY  ] wri[17: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 12:03:55,791-[17: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 12:03:55,810-[17: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 12:03:55,810-
e uart call ended
main-DEBUG-  2021-08-06 12:03:55,811-[17: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:55,811-[17: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:55,812-[17: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:55,812-[17: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:55,813-[17: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 12:03:55,813-[17: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 12:03:55,833-[17: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:03:55,834-[17: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:03:55,834-[17: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:03:55,835-[17: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:03:55,835-[17: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:03:55,835-[17: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:03:55,836-[17: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:03:55,836-[17: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:03:55,855-[17: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:55,855-[17: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:55,856-[17: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:03:55,856-[17: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:03:55,857-[17: DBG : LoRa PHY  ] log 16
main-DEBUG-  2021-08-06 12:03:55,857-[17: DBG : LoRa PHY  ] log 17 with lora frame:
main-DEBUG-  2021-08-06 12:03:55,877-{src:2:24859 dest:1:0 k:0 seq:1 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 12:03:55,878-[17: DBG : LoRa PHY  ] to frame receive: {src:2:24859 dest:1:0 k:0 seq:1 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 12:03:55,879-[17: DBG : LoRa PHY  ]
main-DEBUG-  2021-08-06 12:03:55,879-[17: DBG : LoRa PHY  ] src.prefix: 2
main-DEBUG-  2021-08-06 12:03:55,880-[17: DBG : LoRa PHY  ] src addr: 02611B
main-DEBUG-  2021-08-06 12:03:55,899-[17: DBG : LoRa PHY  ] dest addr: 010000
main-DEBUG-  2021-08-06 12:03:55,900-[17: DBG : LoRa PHY  ] flags and command:06
main-DEBUG-  2021-08-06 12:03:55,900-[17: DBG : LoRa PHY  ] SN:01
main-DEBUG-  2021-08-06 12:03:55,901-[17: DBG : LoRa PHY  ] TO HEX frame: 02611B0100000601
main-DEBUG-  2021-08-06 12:03:55,901-[17: DBG : LoRa PHY  ] log 18
main-DEBUG-  2021-08-06 12:03:55,902-[17: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:03:55,903-[17: INFO: LoRa PHY  ] PHY TX:radio tx 02611B0100000601
main-DEBUG-  2021-08-06 12:03:55,924-[17: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 12:03:55,925-[17: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 12:03:55,926-[17: INFO: RPL[17: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 12:03:55,926-[17: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 12:03:55,929-[17: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 12:03:55,930-
      ] sending a multicast-DIO with rank 128 to ff02::1a
main-DEBUG-  2021-08-06 12:03:56,927-[18: DBG : LoRa PHY  ] UART response:radio_tx_ok
main-DEBUG-  2021-08-06 12:03:56,930-[18: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 12:03:56,930-[18: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 12:03:56,932-[18: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:56,933-[18: DBG : LoRa PHY  ] can send !
lora_phy-INFO-  2021-08-06 12:03:56,936-PHY RX:02611B0100000601
lora_mac-DEBUG-  2021-08-06 12:03:56,937-RX process receive
lora_mac-DEBUG-  2021-08-06 12:03:56,937-RX process set is_listen=False
lora_mac-DEBUG-  2021-08-06 12:03:56,937-RX process: call mac_rx
lora_mac-DEBUG-  2021-08-06 12:03:56,937-MAC RX: LoraFrame(src_addr=LoraAddr(prefix=2, node_id=24859), dest_addr=LoraAddr(prefix=1, node_id=0), command=<MacCommand.QUERY: 6>, payload='', seq=1, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 12:03:56,937-look child with prefix: 2
lora_mac-DEBUG-  2021-08-06 12:03:56,937-child is: Child(2:24859)
lora_mac-DEBUG-  2021-08-06 12:03:56,938-In _on_query
lora_mac-DEBUG-  2021-08-06 12:03:56,938-child buffer empty -> send ack
lora_phy-INFO-  2021-08-06 12:03:56,938-MAC send:LoraFrame(src_addr=LoraAddr(prefix=1, node_id=0), dest_addr=LoraAddr(prefix=2, node_id=24859), command=<MacCommand.ACK: 3>, payload='', seq=1, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 12:03:56,938-RX process: mac_rx end
lora_mac-DEBUG-  2021-08-06 12:03:56,938-RX process acquire lock for can_listen
lora_mac-DEBUG-  2021-08-06 12:03:56,938-can listen: True
lora_phy-INFO-  2021-08-06 12:03:56,939-PHY TX:radio tx 01000002611B0301
lora_mac-DEBUG-  2021-08-06 12:03:56,939-is_listen: False
main-DEBUG-  2021-08-06 12:03:56,948-[18: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 12:03:56,948-[18: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:03:56,949-[18: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:03:56,952-[18: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:03:56,952-[18: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:03:56,953-[18: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:03:56,953-[18: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:03:56,953-[18: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:03:56,970-[18: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:03:56,970-[18: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:56,971-[18: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:56,971-[18: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:03:56,972-[18: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:03:56,973-[18: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 12:03:56,974-[18: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 12:03:56,975-[18: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:03:56,992-[18: INFO: LoRa PHY  ] PHY TX:radio set wdt 3000
main-DEBUG-  2021-08-06 12:03:56,993-[18: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 12:03:56,993-[18: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 12:03:56,994-[18: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 12:03:56,994-[18: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 12:03:57,014-[18: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 12:03:57,014-[18: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:57,015-[18: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 12:03:57,015-[18: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 12:03:57,015-[18: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:03:57,016-[18: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:03:57,016-[18: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:03:57,017-[18: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:03:57,036-[18: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:03:57,036-[18: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:03:57,037-[18: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:03:57,037-[18: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:03:57,038-[18: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:57,039-[18: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:57,039-[18: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:03:57,039-[18: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:03:57,059-[18: DBG : LoRa PHY  ] log 14
main-DEBUG-  2021-08-06 12:03:57,060-[18: DBG : LoRa PHY  ] log 15
main-DEBUG-  2021-08-06 12:03:57,061-[18: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:03:57,062-[18: INFO: LoRa PHY  ] PHY TX:radio rx 0
main-DEBUG-  2021-08-06 12:03:57,062-[18: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 12:03:57,070-[18: DBG : LoRa PHY  ] write u[18: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 12:03:57,072-[18: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 12:03:57,073-[18: DBG : LoRa PHY  ] compare response with:radio_rx
main-DEBUG-  2021-08-06 12:03:57,073-
rt call ended
lora_phy-INFO-  2021-08-06 12:03:57,943-PHY TX:radio rx 0
main-DEBUG-  2021-08-06 12:03:57,998-[19: DBG : LoRa PHY  ] UART response:radio_rx  01000002611B0301
main-DEBUG-  2021-08-06 12:03:58,000-[19: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 12:03:58,001-[19: DBG : LoRa PHY  ] compare response with:radio_rx
main-DEBUG-  2021-08-06 12:03:58,002-[19: DBG : LoRa PHY  ] created frame a LoRa frame
main-DEBUG-  2021-08-06 12:03:58,020-[19: INFO: LoRa PHY  ] PHY RX:01000002611B0301
main-DEBUG-  2021-08-06 12:03:58,021-[19: INFO: LoRa MAC  ] RX LoRa frame: {src:1:0 dest:2:24859 k:0 seq:1 next:0 cmd:3 data:
main-DEBUG-  2021-08-06 12:03:58,022-[19: INFO: LoRa MAC  ] ACK!
main-DEBUG-  2021-08-06 12:03:58,023-[19: DBG : LoRa MAC  ] STOP retransmit timer thanks to correct ACK
main-DEBUG-  2021-08-06 12:03:58,042-[19: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 12:03:58,043-[19: DBG : LoRa MAC  ] state is READY
main-DEBUG-  2021-08-06 12:03:58,043-[19: WARN: LoRa MAC  ] buf not empty: 0
main-DEBUG-  2021-08-06 12:03:58,044-[19: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:58,045-[19: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 12:03:58,045-[19: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 12:03:58,046-[19: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:03:58,047-[19: DBG : LoRa PHY  ] log 3
main-DEBUG-  2021-08-06 12:04:00,007-[21: INFO: RPL       ] ext hdr: packet from fd00::200:212:4b00:60d:b1f8 to fd00::200:212:4b00:60d:611b going up, sender closer 0 (284 < 128), rank error 0, loop detected 0
main-DEBUG-  2021-08-06 12:04:00,029-[21: INFO: RPL       ] ext hdr: packet from fd00::200:212:4b00:60d:b1f8 to fd00::200:212:4b00:60d:611b going up, sender closer 0 (284 < 128), rank error 0, loop detected 0
main-DEBUG-  2021-08-06 12:04:00,050-[21: INFO: RPL       ] received a DAO from fd00::200:212:4b00:60d:b1f8, seqno 241, lifetime 30, prefix fd00::200:212:4b00:60d:b1f8, prefix length 128, parent fd00::200:212:4b00:60d:611b
main-DEBUG-  2021-08-06 12:04:00,051-[21: INFO: RPL       ] sending a DAO-ACK seqno 241 to fd00::200:212:4b00:60d:b1f8 with status 0
main-DEBUG-  2021-08-06 12:04:00,053-[21: INFO: RPL       ] SRH creating source routing header with destination fd00::200:212:4b00:60d:b1f8
main-DEBUG-  2021-08-06 12:04:00,056-[21: INFO: RPL       ] SRH path len: 0, ComprI 15, ComprE 15, ext len 8 (padding 0)
main-DEBUG-  2021-08-06 12:04:00,069-[21: INFO: RPL       ] packet sent to 0012.4b00.060d.b1f8, status 0, tx 1, new link metric 128
main-DEBUG-  2021-08-06 12:04:03,552-[24: INFO: RPL       ] received a multicast-DIO from fe80::212:4b00:60d:b1f8, instance_id 0, DAG ID fd00::200:212:4b00:60d:611b, version 240, dtsn 240, rank 281
main-DEBUG-  2021-08-06 12:04:07,994-[29: INFO: LoRa MAC  ] Query timeout !
main-DEBUG-  2021-08-06 12:04:07,996-[29: DBG : LoRa MAC  ] STOP query timer thanks to query_timeout
main-DEBUG-  2021-08-06 12:04:07,997-[29: DBG : LoRa MAC  ] query frame built
main-DEBUG-  2021-08-06 12:04:08,015-[29: DBG : LoRa MAC  ] Enter enqueue_packet with frame: {src:2:24859 dest:1:0 k:0 seq:2 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 12:04:08,017-[29: INFO: LoRa MAC  ] YOOOOOO 1
main-DEBUG-  2021-08-06 12:04:08,017-[29: INFO: LoRa MAC  ] YOOOOOO 2
main-DEBUG-  2021-08-06 12:04:08,018-[29: DBG : LoRa MAC  ] append to buffer
main-DEBUG-  2021-08-06 12:04:08,018-[29: INFO: LoRa MAC  ] YOOOOOO 3
main-DEBUG-  2021-08-06 12:04:08,019-[29: DBG : LoRa MAC  ] post new_tx_frame_event to TX_PROCESS
main-DEBUG-  2021-08-06 12:04:08,037-[29: INFO: LoRa MAC  ] YOOOOOO 4
main-DEBUG-  2021-08-06 12:04:08,038-[29: DBG : LoRa MAC  ] frame from buffer: {src:2:24859 dest:1:0 k:0 seq:2 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 12:04:08,039-[29: DBG : LoRa MAC  ] buffer size: 0
main-DEBUG-  2021-08-06 12:04:08,039-[29: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 12:04:08,061-[29: DBG : LoRa PHY  ] append { cmd:radio set wdt  resp: [ok, none] }[29: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 12:04:08,061-[29: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 12:04:08,062-[29: DBG : LoRa PHY  ] with lora frame: {src:2:24859 dest:1:0 k:0 seq:2 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 12:04:08,083-[29: DBG : LoRa PHY  ] append { cmd:radio tx  resp: [radio_tx_ok, radio_err] }[29: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 12:04:08,083-[29: DBG : LoRa MAC  ] frame sended to PHY layer
main-DEBUG-  2021-08-06 12:04:08,084-[29: DBG : LoRa MAC  ] START retransmit timer in mac_tx process
main-DEBUG-  2021-08-06 12:04:08,085-[29: DBG : LoRa MAC  ] Listen during 3 s
main-DEBUG-  2021-08-06 12:04:08,085-[29: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 12:04:08,105-[29: DBG : LoRa PHY  ] append { cmd:radio set wdt  resp: [ok, none] }[29: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 12:04:08,106-[29: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 12:04:08,126-[29: DBG : LoRa PHY  ] append { cmd:radio rx  resp: [radio_err, radio_rx] }[29: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 12:04:08,127-[29: DBG : LoRa MAC  ] wait state change to READY
main-DEBUG-  2021-08-06 12:04:08,128-[29: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:04:08,128-[29: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:04:08,129-[29: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:04:08,129-[29: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:04:08,130-[29: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:04:08,130-[29: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:04:08,150-[29: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:04:08,151-[29: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:04:08,151-[29: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:04:08,152-[29: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:04:08,152-[29: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:04:08,153-[29: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 12:04:08,153-[29: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 12:04:08,171-[29: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:04:08,174-[29: INFO: LoRa PHY  ] PHY TX:radio set wdt 0
main-DEBUG-  2021-08-06 12:04:08,175-[29: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 12:04:08,176-[29: DBG : LoRa PHY  ] writ[29: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 12:04:08,178-[29: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 12:04:08,193-[29: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 12:04:08,194-
 uart call ended
main-DEBUG-  2021-08-06 12:04:08,195-[29: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:04:08,196-[29: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:04:08,196-[29: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:04:08,197-[29: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:04:08,198-[29: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 12:04:08,198-[29: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 12:04:08,216-[29: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:04:08,216-[29: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:04:08,217-[29: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:04:08,218-[29: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:04:08,219-[29: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:04:08,219-[29: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:04:08,220-[29: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:04:08,220-[29: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:04:08,239-[29: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:04:08,239-[29: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:04:08,240-[29: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:04:08,240-[29: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:04:08,241-[29: DBG : LoRa PHY  ] log 16
main-DEBUG-  2021-08-06 12:04:08,242-[29: DBG : LoRa PHY  ] log 17 with lora frame:
main-DEBUG-  2021-08-06 12:04:08,260-{src:2:24859 dest:1:0 k:0 seq:2 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 12:04:08,261-[29: DBG : LoRa PHY  ] to frame receive: {src:2:24859 dest:1:0 k:0 seq:2 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 12:04:08,262-[29: DBG : LoRa PHY  ]
main-DEBUG-  2021-08-06 12:04:08,262-[29: DBG : LoRa PHY  ] src.prefix: 2
main-DEBUG-  2021-08-06 12:04:08,263-[29: DBG : LoRa PHY  ] src addr: 02611B
main-DEBUG-  2021-08-06 12:04:08,282-[29: DBG : LoRa PHY  ] dest addr: 010000
main-DEBUG-  2021-08-06 12:04:08,283-[29: DBG : LoRa PHY  ] flags and command:06
main-DEBUG-  2021-08-06 12:04:08,284-[29: DBG : LoRa PHY  ] SN:02
main-DEBUG-  2021-08-06 12:04:08,285-[29: DBG : LoRa PHY  ] TO HEX frame: 02611B0100000602
main-DEBUG-  2021-08-06 12:04:08,286-[29: DBG : LoRa PHY  ] log 18
main-DEBUG-  2021-08-06 12:04:08,288-[29: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:04:08,289-[29: INFO: LoRa PHY  ] PHY TX:radio tx 02611B0100000602
main-DEBUG-  2021-08-06 12:04:08,306-[29: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 12:04:08,307-[29: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 12:04:08,307-[29: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 12:04:08,308-[29: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 12:04:08,309-[29: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 12:04:09,309-[30: DBG : LoRa PHY  ] UART response:radio_tx_ok
main-DEBUG-  2021-08-06 12:04:09,311-[30: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 12:04:09,312-[30: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 12:04:09,316-[30: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:04:09,317-[30: DBG : LoRa PHY  ] can send !
lora_phy-INFO-  2021-08-06 12:04:09,324-PHY RX:02611B0100000602
lora_mac-DEBUG-  2021-08-06 12:04:09,324-RX process receive
lora_mac-DEBUG-  2021-08-06 12:04:09,325-RX process set is_listen=False
lora_mac-DEBUG-  2021-08-06 12:04:09,325-RX process: call mac_rx
lora_mac-DEBUG-  2021-08-06 12:04:09,325-MAC RX: LoraFrame(src_addr=LoraAddr(prefix=2, node_id=24859), dest_addr=LoraAddr(prefix=1, node_id=0), command=<MacCommand.QUERY: 6>, payload='', seq=2, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 12:04:09,325-look child with prefix: 2
lora_mac-DEBUG-  2021-08-06 12:04:09,325-child is: Child(2:24859)
lora_mac-DEBUG-  2021-08-06 12:04:09,325-In _on_query
lora_mac-DEBUG-  2021-08-06 12:04:09,325-child buffer empty -> send ack
lora_phy-INFO-  2021-08-06 12:04:09,325-MAC send:LoraFrame(src_addr=LoraAddr(prefix=1, node_id=0), dest_addr=LoraAddr(prefix=2, node_id=24859), command=<MacCommand.ACK: 3>, payload='', seq=2, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 12:04:09,326-RX process: mac_rx end
lora_phy-INFO-  2021-08-06 12:04:09,326-PHY TX:radio tx 01000002611B0302
lora_mac-DEBUG-  2021-08-06 12:04:09,326-RX process acquire lock for can_listen
lora_mac-DEBUG-  2021-08-06 12:04:09,326-can listen: True
lora_mac-DEBUG-  2021-08-06 12:04:09,326-is_listen: False
main-DEBUG-  2021-08-06 12:04:09,330-[30: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 12:04:09,331-[30: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:04:09,331-[30: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:04:09,332-[30: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:04:09,332-[30: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:04:09,333-[30: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:04:09,334-[30: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:04:09,335-[30: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:04:09,353-[30: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:04:09,354-[30: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:04:09,355-[30: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:04:09,355-[30: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:04:09,356-[30: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:04:09,357-[30: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 12:04:09,358-[30: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 12:04:09,358-[30: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:04:09,376-[30: INFO: LoRa PHY  ] PHY TX:radio set wdt 3000
main-DEBUG-  2021-08-06 12:04:09,376-[30: DBG : LoRa PHY  ] phy tx done
