lora_mac-INFO-  2021-08-06 11:54:39,063-Init MAC
main-DEBUG-  2021-08-06 11:55:04,131-[24: DBG : LoRa PHY  ] append { cmd:radio rx  resp: [radio_err, radio_rx] }[24: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 11:55:04,132-[24: DBG : LoRa MAC  ] wait state change to READY
main-DEBUG-  2021-08-06 11:55:04,134-[24: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 11:55:04,135-[24: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 11:55:04,135-[24: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 11:55:04,136-[24: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 11:55:04,136-[24: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 11:55:04,137-[24: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 11:55:04,155-[24: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 11:55:04,155-[24: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:04,155-[24: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:04,157-[24: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 11:55:04,157-[24: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 11:55:04,158-[24: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 11:55:04,158-[24: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 11:55:04,177-[24: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 11:55:04,178-[24: INFO: LoRa PHY  ] PHY TX:radio set wdt 0
main-DEBUG-  2021-08-06 11:55:04,178-[24: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 11:55:04,180-[24: DBG : LoRa PHY  ] wri[24: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 11:55:04,181-[24: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 11:55:04,198-[24: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 11:55:04,199-
e uart call ended
main-DEBUG-  2021-08-06 11:55:04,199-[24: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:04,200-[24: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:04,201-[24: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:04,202-[24: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:04,203-[24: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 11:55:04,203-[24: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 11:55:04,221-[24: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 11:55:04,221-[24: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 11:55:04,221-[24: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 11:55:04,222-[24: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 11:55:04,223-[24: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 11:55:04,224-[24: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 11:55:04,225-[24: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 11:55:04,226-[24: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 11:55:04,243-[24: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:04,243-[24: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:04,243-[24: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 11:55:04,244-[24: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 11:55:04,245-[24: DBG : LoRa PHY  ] log 16
main-DEBUG-  2021-08-06 11:55:04,246-[24: DBG : LoRa PHY  ] log 17
main-DEBUG-  2021-08-06 11:55:04,266-[24: DBG : LoRa PHY  ] to frame receive: {src:2:24859 dest:1:0 k:0 seq:1 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 11:55:04,266-[24: DBG : LoRa PHY  ]
main-DEBUG-  2021-08-06 11:55:04,267-[24: DBG : LoRa PHY  ] src.prefix: 2
main-DEBUG-  2021-08-06 11:55:04,268-[24: DBG : LoRa PHY  ] src addr: 02611B
main-DEBUG-  2021-08-06 11:55:04,269-[24: DBG : LoRa PHY  ] dest addr: 010000
main-DEBUG-  2021-08-06 11:55:04,270-[24: DBG : LoRa PHY  ] flags and command:06
main-DEBUG-  2021-08-06 11:55:04,283-[24: DBG : LoRa PHY  ] SN:01
main-DEBUG-  2021-08-06 11:55:04,284-[24: DBG : LoRa PHY  ] TO HEX frame: 02611B0100000601
main-DEBUG-  2021-08-06 11:55:04,285-[24: DBG : LoRa PHY  ] log 18
main-DEBUG-  2021-08-06 11:55:04,286-[24: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 11:55:04,287-[24: INFO: LoRa PHY  ] PHY TX:radio tx 02611B0100000601
main-DEBUG-  2021-08-06 11:55:04,309-[24: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 11:55:04,309-[24: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 11:55:04,310-[24: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 11:55:04,311-[24: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 11:55:04,312-[24: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 11:55:04,325-[24: INFO: RPL       ] received a unicast-DIO from fe80::212:4b00:60d:b1f8, instance_id 0, DAG ID fd00::200:212:4b00:60d:611b, version 240, dtsn 240, rank 65535
main-DEBUG-  2021-08-06 11:55:05,309-[25: DBG : LoRa PHY  ] UART response:radio_tx_ok
main-DEBUG-  2021-08-06 11:55:05,311-[25: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 11:55:05,315-[25: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 11:55:05,315-[25: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:05,316-[25: DBG : LoRa PHY  ] can send !
lora_phy-INFO-  2021-08-06 11:55:05,317-PHY RX:02611B0100000601
lora_mac-DEBUG-  2021-08-06 11:55:05,317-RX process receive
lora_mac-DEBUG-  2021-08-06 11:55:05,318-RX process set is_listen=False
lora_mac-DEBUG-  2021-08-06 11:55:05,318-RX process: call mac_rx
lora_mac-DEBUG-  2021-08-06 11:55:05,318-MAC RX: LoraFrame(src_addr=LoraAddr(prefix=2, node_id=24859), dest_addr=LoraAddr(prefix=1, node_id=0), command=<MacCommand.QUERY: 6>, payload='', seq=1, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 11:55:05,318-look child with prefix: 2
lora_mac-DEBUG-  2021-08-06 11:55:05,318-child is: Child(2:24859)
lora_mac-DEBUG-  2021-08-06 11:55:05,318-In _on_query
lora_mac-DEBUG-  2021-08-06 11:55:05,319-child buffer empty -> send ack
lora_phy-INFO-  2021-08-06 11:55:05,319-MAC send:LoraFrame(src_addr=LoraAddr(prefix=1, node_id=0), dest_addr=LoraAddr(prefix=2, node_id=24859), command=<MacCommand.ACK: 3>, payload='', seq=1, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 11:55:05,319-RX process: mac_rx end
lora_phy-INFO-  2021-08-06 11:55:05,319-PHY TX:radio tx 01000002611B0301
lora_mac-DEBUG-  2021-08-06 11:55:05,319-RX process acquire lock for can_listen
lora_mac-DEBUG-  2021-08-06 11:55:05,320-can listen: True
lora_mac-DEBUG-  2021-08-06 11:55:05,320-is_listen: False
main-DEBUG-  2021-08-06 11:55:05,330-[25: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 11:55:05,331-[25: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 11:55:05,331-[25: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 11:55:05,332-[25: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 11:55:05,333-[25: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 11:55:05,333-[25: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 11:55:05,334-[25: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 11:55:05,335-[25: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 11:55:05,351-[25: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 11:55:05,352-[25: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:05,355-[25: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:05,355-[25: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 11:55:05,357-[25: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 11:55:05,359-[25: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 11:55:05,362-[25: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 11:55:05,363-[25: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 11:55:05,374-[25: INFO: LoRa PHY  ] PHY TX:radio set wdt 3000
main-DEBUG-  2021-08-06 11:55:05,375-[25: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 11:55:05,375-[25: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 11:55:05,377-[25: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 11:55:05,378-[25: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 11:55:05,396-[25: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 11:55:05,397-[25: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:05,397-[25: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 11:55:05,398-[25: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 11:55:05,399-[25: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 11:55:05,400-[25: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 11:55:05,404-[25: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 11:55:05,406-[25: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 11:55:05,419-[25: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 11:55:05,419-[25: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 11:55:05,420-[25: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 11:55:05,421-[25: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 11:55:05,424-[25: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:05,424-[25: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:05,425-[25: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 11:55:05,425-[25: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 11:55:05,441-[25: DBG : LoRa PHY  ] log 14
main-DEBUG-  2021-08-06 11:55:05,441-[25: DBG : LoRa PHY  ] log 15
main-DEBUG-  2021-08-06 11:55:05,442-[25: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 11:55:05,443-[25: INFO: LoRa PHY  ] PHY TX:radio rx 0
main-DEBUG-  2021-08-06 11:55:05,443-[25: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 11:55:05,452-[25: DBG : LoRa PHY  ] write u[25: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 11:55:05,454-[25: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 11:55:05,455-[25: DBG : LoRa PHY  ] compare response with:radio_rx
main-DEBUG-  2021-08-06 11:55:05,456-
rt call ended
main-DEBUG-  2021-08-06 11:55:05,654-[25: INFO: RPL       ] sending a multicast-DIO with rank 128 to ff02::1a
lora_phy-INFO-  2021-08-06 11:55:06,323-PHY TX:radio rx 0
main-DEBUG-  2021-08-06 11:55:06,378-[26: DBG : LoRa PHY  ] UART response:radio_rx  01000002611B0301
main-DEBUG-  2021-08-06 11:55:06,378-[26: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 11:55:06,379-[26: DBG : LoRa PHY  ] compare response with:radio_rx
main-DEBUG-  2021-08-06 11:55:06,379-[26: DBG : LoRa PHY  ] created frame a LoRa frame
main-DEBUG-  2021-08-06 11:55:06,404-[26: INFO: LoRa PHY  ] PHY RX:01000002611B0301
main-DEBUG-  2021-08-06 11:55:06,406-[26: INFO: LoRa MAC  ] RX LoRa frame: {src:1:0 dest:2:24859 k:0 seq:1 next:0 cmd:3 data:
main-DEBUG-  2021-08-06 11:55:06,406-[26: INFO: LoRa MAC  ] ACK!
main-DEBUG-  2021-08-06 11:55:06,407-[26: DBG : LoRa MAC  ] STOP retransmit timer thanks to correct ACK
main-DEBUG-  2021-08-06 11:55:06,422-[26: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 11:55:06,423-[26: DBG : LoRa MAC  ] state is READY
main-DEBUG-  2021-08-06 11:55:06,423-[26: WARN: LoRa MAC  ] buf not empty: 0
main-DEBUG-  2021-08-06 11:55:06,424-[26: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:06,424-[26: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 11:55:06,425-[26: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 11:55:06,425-[26: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 11:55:06,426-[26: DBG : LoRa PHY  ] log 3
main-DEBUG-  2021-08-06 11:55:07,941-[28: INFO: RPL       ] received a unicast-DIO from fe80::212:4b00:60d:b1f8, instance_id 0, DAG ID fd00::200:212:4b00:60d:611b, version 240, dtsn 240, rank 65535
main-DEBUG-  2021-08-06 11:55:11,764-[31: INFO: RPL       ] ext hdr: packet from fd00::200:212:4b00:60d:b1f8 to fd00::200:212:4b00:60d:611b going up, sender closer 0 (256 < 128), rank error 0, loop detected 0
main-DEBUG-  2021-08-06 11:55:11,785-[31: INFO: RPL       ] ext hdr: packet from fd00::200:212:4b00:60d:b1f8 to fd00::200:212:4b00:60d:611b going up, sender closer 0 (256 < 128), rank error 0, loop detected 0
main-DEBUG-  2021-08-06 11:55:11,807-[31: INFO: RPL       ] received a DAO from fd00::200:212:4b00:60d:b1f8, seqno 241, lifetime 30, prefix fd00::200:212:4b00:60d:b1f8, prefix length 128, parent fd00::200:212:4b00:60d:611b
main-DEBUG-  2021-08-06 11:55:11,808-[31: INFO: RPL       ] sending a DAO-ACK seqno 241 to fd00::200:212:4b00:60d:b1f8 with status 0
main-DEBUG-  2021-08-06 11:55:11,809-[31: INFO: RPL       ] SRH creating source routing header with destination fd00::200:212:4b00:60d:b1f8
main-DEBUG-  2021-08-06 11:55:11,812-[31: INFO: RPL       ] SRH path len: 0, ComprI 15, ComprE 15, ext len 8 (padding 0)
main-DEBUG-  2021-08-06 11:55:11,848-[31: INFO: RPL       ] packet sent to 0012.4b00.060d.b1f8, status 0, tx 1, new link metric 128
main-DEBUG-  2021-08-06 11:55:14,692-[34: INFO: RPL       ] received a multicast-DIO from fe80::212:4b00:60d:b1f8, instance_id 0, DAG ID fd00::200:212:4b00:60d:611b, version 240, dtsn 240, rank 256
main-DEBUG-  2021-08-06 11:55:16,374-[36: INFO: LoRa MAC  ] Query timeout !
main-DEBUG-  2021-08-06 11:55:16,376-[36: DBG : LoRa MAC  ] STOP query timer thanks to query_timeout
main-DEBUG-  2021-08-06 11:55:16,378-[36: DBG : LoRa MAC  ] query frame built
main-DEBUG-  2021-08-06 11:55:16,395-[36: DBG : LoRa MAC  ] Enter enqueue_packet with frame: {src:2:24859 dest:1:0 k:0 seq:2 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 11:55:16,396-[36: INFO: LoRa MAC  ] YOOOOOO 1
main-DEBUG-  2021-08-06 11:55:16,396-[36: INFO: LoRa MAC  ] YOOOOOO 2
main-DEBUG-  2021-08-06 11:55:16,397-[36: DBG : LoRa MAC  ] append to buffer
main-DEBUG-  2021-08-06 11:55:16,398-[36: INFO: LoRa MAC  ] YOOOOOO 3
main-DEBUG-  2021-08-06 11:55:16,399-[36: DBG : LoRa MAC  ] post new_tx_frame_event to TX_PROCESS
main-DEBUG-  2021-08-06 11:55:16,417-[36: INFO: LoRa MAC  ] YOOOOOO 4
main-DEBUG-  2021-08-06 11:55:16,418-[36: DBG : LoRa MAC  ] frame from buffer: {src:2:24859 dest:1:0 k:0 seq:2 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 11:55:16,419-[36: DBG : LoRa MAC  ] buffer size: 0
main-DEBUG-  2021-08-06 11:55:16,420-[36: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 11:55:16,441-[36: DBG : LoRa PHY  ] append { cmd:radio set wdt  resp: [ok, none] }[36: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 11:55:16,442-[36: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 11:55:16,443-[36: DBG : LoRa PHY  ] with lora frame: {src:2:24859 dest:1:0 k:0 seq:2 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 11:55:16,463-[36: DBG : LoRa PHY  ] append { cmd:radio tx  resp: [radio_tx_ok, radio_err] }[36: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 11:55:16,463-[36: DBG : LoRa MAC  ] frame sended to PHY layer
main-DEBUG-  2021-08-06 11:55:16,464-[36: DBG : LoRa MAC  ] START retransmit timer in mac_tx process
main-DEBUG-  2021-08-06 11:55:16,465-[36: DBG : LoRa MAC  ] Listen during 3 s
main-DEBUG-  2021-08-06 11:55:16,465-[36: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 11:55:16,485-[36: DBG : LoRa PHY  ] append { cmd:radio set wdt  resp: [ok, none] }[36: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 11:55:16,486-[36: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 11:55:16,506-[36: DBG : LoRa PHY  ] append { cmd:radio rx  resp: [radio_err, radio_rx] }[36: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 11:55:16,508-[36: DBG : LoRa MAC  ] wait state change to READY
main-DEBUG-  2021-08-06 11:55:16,508-[36: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 11:55:16,509-[36: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 11:55:16,509-[36: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 11:55:16,510-[36: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 11:55:16,510-[36: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 11:55:16,511-[36: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 11:55:16,529-[36: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 11:55:16,529-[36: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:16,530-[36: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:16,530-[36: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 11:55:16,531-[36: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 11:55:16,531-[36: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 11:55:16,532-[36: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 11:55:16,551-[36: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 11:55:16,552-[36: INFO: LoRa PHY  ] PHY TX:radio set wdt 0
main-DEBUG-  2021-08-06 11:55:16,552-[36: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 11:55:16,553-[36: DBG : LoRa PHY  ] wri[36: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 11:55:16,554-[36: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 11:55:16,573-[36: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 11:55:16,574-
e uart call ended
main-DEBUG-  2021-08-06 11:55:16,575-[36: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:16,575-[36: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:16,576-[36: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:16,577-[36: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:16,577-[36: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 11:55:16,578-[36: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 11:55:16,596-[36: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 11:55:16,596-[36: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 11:55:16,596-[36: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 11:55:16,597-[36: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 11:55:16,597-[36: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 11:55:16,597-[36: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 11:55:16,597-[36: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 11:55:16,598-[36: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 11:55:16,618-[36: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:16,618-[36: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:16,619-[36: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 11:55:16,619-[36: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 11:55:16,620-[36: DBG : LoRa PHY  ] log 16
main-DEBUG-  2021-08-06 11:55:16,621-[36: DBG : LoRa PHY  ] log 17
main-DEBUG-  2021-08-06 11:55:16,641-[36: DBG : LoRa PHY  ] to frame receive: {src:2:24859 dest:1:0 k:0 seq:2 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 11:55:16,641-[36: DBG : LoRa PHY  ]
main-DEBUG-  2021-08-06 11:55:16,642-[36: DBG : LoRa PHY  ] src.prefix: 2
main-DEBUG-  2021-08-06 11:55:16,642-[36: DBG : LoRa PHY  ] src addr: 02611B
main-DEBUG-  2021-08-06 11:55:16,643-[36: DBG : LoRa PHY  ] dest addr: 010000
main-DEBUG-  2021-08-06 11:55:16,643-[36: DBG : LoRa PHY  ] flags and command:06
main-DEBUG-  2021-08-06 11:55:16,658-[36: DBG : LoRa PHY  ] SN:02
main-DEBUG-  2021-08-06 11:55:16,659-[36: DBG : LoRa PHY  ] TO HEX frame: 02611B0100000602
main-DEBUG-  2021-08-06 11:55:16,659-[36: DBG : LoRa PHY  ] log 18
main-DEBUG-  2021-08-06 11:55:16,661-[36: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 11:55:16,663-[36: INFO: LoRa PHY  ] PHY TX:radio tx 02611B0100000602
main-DEBUG-  2021-08-06 11:55:16,680-[36: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 11:55:16,681-[36: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 11:55:16,681-[36: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 11:55:16,682-[36: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 11:55:16,683-[36: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 11:55:17,684-[37: DBG : LoRa PHY  ] UART response:radio_tx_ok
main-DEBUG-  2021-08-06 11:55:17,685-[37: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 11:55:17,687-[37: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 11:55:17,688-[37: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 11:55:17,689-[37: DBG : LoRa PHY  ] can send !
lora_phy-INFO-  2021-08-06 11:55:17,692-PHY RX:02611B0100000602
lora_mac-DEBUG-  2021-08-06 11:55:17,692-RX process receive
lora_mac-DEBUG-  2021-08-06 11:55:17,693-RX process set is_listen=False
lora_mac-DEBUG-  2021-08-06 11:55:17,693-RX process: call mac_rx
lora_mac-DEBUG-  2021-08-06 11:55:17,693-MAC RX: LoraFrame(src_addr=LoraAddr(prefix=2, node_id=24859), dest_addr=LoraAddr(prefix=1, node_id=0), command=<MacCommand.QUERY: 6>, payload='', seq=2, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 11:55:17,693-look child with prefix: 2
lora_mac-DEBUG-  2021-08-06 11:55:17,693-child is: Child(2:24859)
lora_mac-DEBUG-  2021-08-06 11:55:17,693-In _on_query
lora_mac-DEBUG-  2021-08-06 11:55:17,694-child buffer empty -> send ack
lora_phy-INFO-  2021-08-06 11:55:17,694-MAC send:LoraFrame(src_addr=LoraAddr(prefix=1, node_id=0), dest_addr=LoraAddr(prefix=2, node_id=24859), command=<MacCommand.ACK: 3>, payload='', seq=2, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 11:55:17,694-RX process: mac_rx end
lora_phy-INFO-  2021-08-06 11:55:17,694-PHY TX:radio tx 01000002611B0302
lora_mac-DEBUG-  2021-08-06 11:55:17,694-RX process acquire lock for can_listen
lora_mac-DEBUG-  2021-08-06 11:55:17,694-can listen: True
lora_mac-DEBUG-  2021-08-06 11:55:17,694-is_listen: False
main-DEBUG-  2021-08-06 11:55:17,704-[37: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 11:55:17,705-[37: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 11:55:17,705-[37: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 11:55:17,705-[37: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 11:55:17,706-[37: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 11:55:17,706-[37: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 11:55:17,707-[37: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 11:55:17,707-[37: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 11:55:17,726-[37: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 11:55:17,727-[37: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:17,728-[37: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 11:55:17,728-[37: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 11:55:17,729-[37: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 11:55:17,729-[37: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 11:55:17,730-[37: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 11:55:17,730-[37: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 11:55:17,749-[37: INFO: LoRa PHY  ] PHY TX:radio set wdt 3000
main-DEBUG-  2021-08-06 11:55:17,749-[37: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 11:55:17,750-[37: DBG : LoRa PHY  ] write uart call ended
